EPA REGISTRATION NUMBER,PRODUCT NAME,QTTY USED,UNITS,DATE OF APPLICATION,ADDRESSS,MUNICIPALITY,ZIP CODE,DOSAGE RATE,PLACE
52400579,Round Up Pro Max,49 FL,7/18/2018 Q306 Alderton Street from Dieterle to Elwell Crescents,Forest Hills,11375,3.5 The Painter's Playground
52400579,Round Up Pro Max,49 FL,7/20/2018 Q066B Hoyt Ave. bet. 21 St. and 23 St.,Astoria,11101,3.50% Triborough Bridge Playground B
52400579,Round Up Pro Max,42 FL,7/10/2018 Q300A-01 Peck Ave & 188 St,Ozone Park,11416,3.5 Underhill Playground
52400579,Round Up Pro Max,22.4 FL,7/19/2018 T21 Woodside Ave/66ST/68ST,woodside,11377,3.50% Winfield Plaza
52400579,Round Up Pro Max,22.4 FL,7/20/2018 Q332 20 Ave. bet. 37 St. and 38 St.,Astoria,11101,3.5 Woodtree Playground
52400579,Round Up Pro Max,51 FL,7/17/2018 Q425 YellowstoneBLVD/68AVE/68RD,Forest Hills,11375,3.5 Yellowstone Park
52400579,Round Up Pro Max,42 FL,7/10/2018 QZ052 39AVE/WoodsideAVE/54ST,woodside,11377,3.5 Greenstreet
52400579,Round Up Pro Max,24 FL,7/12/2018 QZ052 Broadway/35AVE/63ST,woodside,11377,3.5 Greenstreet
52400579,Round Up Pro Max,24 FL,7/10/2018 QZ061 69ST/Broadway/37AVE,woodside,11377,3.5 Greenstreet
52400579,Round Up Pro Max,16 FL,7/12/2018 QZ134 50AVE/21ST/LIE,Long Island City,11101,3.5 Greenstreet
52400579,Round Up Pro Max,42 FL,7/12/2018 QZ136 Jackson AVE/50AVE/49AVE,Long Island City,11101,3.5 Greenstreet
52400579,Round Up Pro Max,24 FL,7/12/2018 QZ137 QueensBLVD/Van Dam ST/32PL,Long Island City,11101,3.5 Greenstreet
52400579,Round Up Pro Max,24 FL,7/12/2018 QZ234 32PL/33ST/SkillmanAVE,woodside,11377,3.5 Greenstreet
52400579,Round Up Pro Max,32 FL,9/2/2018 QZ320 Metropolitan Avenue & Woodhaven & 73 Avenue,Glendale,11385,3.5 Greenstreet
52400579,Round Up Pro Max,16 FL,7/31/2018 QZ514 MerrickBLvd/107ST/LincolnBLVD,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,22.4 FL,6/29/2018 QZ596 ColfaxST/113AVE/210ST,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,22.4 FL,6/28/2018 QZ598 231ST/115AVE/230ST,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,22.4 FL,6/28/2018 QZ598 Francis LewisBLVD/231ST/121AVE,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,49 FL,6/29/2018 QZ599 217ST/SpringfieldBLVD/115ave,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,49 FL,6/29/2018 QZ600 222ST/Francis Lewis BLVD/121AVE,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,61 FL,7/11/2018 QZ600 231ST/Francis Lewis BLVD/125AVE,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,32 FL,7/11/2018 QZ601 231ST/115AVE/230ST,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,22.4 FL,6/28/2018 QZ602 119AVE/Francis Lewis Blvd/Springfield BLVD,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,49 FL,6/28/2018 QZ638 SpringfieldBLVD/115AVE/114RD,Cambria Heights,11411,3.5 Greenstreet
52400579,Round Up Pro Max,24 FL,9/2/2018 QZ865 Woodhaven Blvd & Myrtle & Metropolitan,Glendale,11385,3.5 Greenstreet
52400579,Round Up Pro Max,51.2 FL,6/15/2018 Q099 Grand Central Pkwy/72Rd/75Ave,Flushing,11375,5% Flushing Meadows Corona Park
52400579,Round Up Pro Max,1 FL,5/9/2018 Q106 113 Ave & 196 St & Murdock,ST. ALBANS,11412,1.50% Daniel M. O'Connell Playground
52400579,Round Up Pro Max,2 FL,5/9/2018 Q005-03 155 ST & 123 Ave,SOUTH JAMAICA,11434,1.50% Baisley Pond Park
52400579,Round Up Pro Max,6 FL,"6/6/2018 Q005-ZN03 ""119 Avenue, Lake View Blvd East, 122 Avenue""",SOUTH JAMAICA,11434,1.50% Baisley Pond Park
52400579,Round Up Pro Max,12 FL,"6/6/2018 Q023 ""Jamaica Avenue, 89 Avenue, 150 St""",JAMAICA,11435,1.50% Rufus King Park
52400579,Round Up Pro Max,16 FL,"6/27/2018 Q413 ""Guy R Brewer Blvd, 130 Avenue""",ROCHDALE,11434,1.50% Vic Hanson Field House
52400579,Round Up Pro Max,103.2 FL,6/26/2018 Q005-05 157 St and 116 Avenue,SOUTH JAMAICA,11434,1.50% 157 St Playground
52400579,Round Up Pro Max,43 FL,"6/26/2018 Q005-ZN02 ""125 Avenue, 119 Avenue, 155 St""",SOUTH JAMAICA,11434,1.50% Baisley Pond Park
52400579,Round Up Pro Max,25.8 FL,"6/26/2018 Q301 ""Union Hall St, 160 St, 110 Avenue""",JAMAICA,11433,1.50% Jamaica Playground
52400579,Round Up Pro Max,68.8 FL,"6/25/2018 Q127 ""157 St , 155 St and 108 Avenue""",JAMAICA,11433,1.50% Marconi Park
